label,message,length
0,"['found', ',', 'enc', '&', 'lt', ';', '#', '&', 'gt', ';', ',', '?']",12
0,"['i', 'sent', '&', 'lt', ';', '#', '&', 'gt', ';', 'buck']",10
0,"['hello', 'darlin', 'ive', 'finished', 'college', 'txt', 'u', 'finish', 'u', 'love', 'kate', 'xxx']",12
0,"['your', 'account', 'refilled', 'successfully', 'inr', '&', 'lt', ';', 'decimal', '&', 'gt', ';', '.', 'your', 'keralacircle', 'prepaid', 'account', 'balance', 'rs', '&', 'lt', ';', 'decimal', '&', 'gt', ';', '.', 'your', 'transaction', 'id', 'kr', '&', 'lt', ';', '#', '&', 'gt', ';', '.']",39
0,"['goodmorning', 'sleeping', 'ga', '.']",4
0,"['u', 'call', 'alter', '11', 'ok', '.']",6
0,"['ü', 'say', 'like', 'dat', 'dun', 'buy', 'ericsson', 'oso', 'oredi', 'lar', '...']",11
0,"['as', 'i', 'entered', 'cabin', 'pa', 'said', ',', '``', 'happy', ""b'day"", 'boss', '!', '!', ""''"", '.', 'i', 'felt', 'special', '.', 'she', 'askd', '4', 'lunch', '.', 'after', 'lunch', 'invited', 'apartment', '.', 'we', 'went', '.']",32
0,"['aight', 'yo', ',', 'dat', 'straight', 'dogg']",6
0,"['you', 'please', 'give', 'u', 'connection', 'today', '&', 'lt', ';', 'decimal', '&', 'gt', ';', 'refund', 'bill']",15
0,"['both', ':', ')', 'shoot', 'big', 'load', 'get', 'ready', '!']",9
0,"['what', ""'s"", 'bruv', ',', 'hope', 'great', 'break', '.', 'do', 'rewarding', 'semester', '.']",12
0,"['home', 'always', 'chat']",3
0,"['k', ':', ')', 'k', ':', ')', 'good', ':', ')', 'study', 'well', '.']",12
0,"['yup', '...', 'how', 'ü', 'noe', 'leh', '...']",7
0,"['sounds', 'great', '!', 'are', 'home', '?']",6
0,"['finally', 'match', 'heading', 'towards', 'draw', 'prediction', '.']",7
0,"['tired', '.', 'i', ""n't"", 'slept', 'well', 'past', 'night', '.']",9
0,"['easy', 'ah', '?', 'sen', 'got', 'selected', 'mean', 'good', '..']",9
0,"['i', 'take', 'exam', 'march', '3']",5
0,"['yeah', '.', 'i', 'think', 'use', 'gt', 'atm', 'register', '.', 'not', 'sure', ""'s"", 'anyway', 'help', 'let', 'know', '.', 'but', 'sure', 'ready', '.']",21
0,"['ok', 'prob', '.', 'take', 'ur', 'time', '.']",7
0,"['there', 'o', 'called', 'ubandu', 'run', 'without', 'installing', 'hard', 'disk', '...', 'use', 'o', 'copy', 'important', 'file', 'system', 'give', 'repair', 'shop', '..']",20
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['u', 'say', 'leh', '...', 'of', 'course', 'nothing', 'happen', 'lar', '.', 'not', 'say', 'v', 'romantic', 'jus', 'bit', 'lor', '.', 'i', 'thk', 'e', 'nite', 'scenery', 'nice', 'leh', '.']",26
1,"['500', 'new', 'mobiles', '2004', ',', 'must', 'go', '!', 'txt', ':', 'nokia', 'no', ':', '89545', '&', 'collect', 'today', '!', 'from', 'only', '£1', 'www.4-tc.biz', '2optout', '087187262701.50gbp/mtmsg18']",24
0,"['would', 'really', 'appreciate', 'call', '.', 'just', 'need', 'someone', 'talk', '.']",10
1,"['will', 'u', 'meet', 'ur', 'dream', 'partner', 'soon', '?', 'is', 'ur', 'career', '2', 'flyng', 'start', '?', '2', 'find', 'free', ',', 'txt', 'horo', 'followed', 'ur', 'star', 'sign', ',', 'e.', 'g.', 'horo', 'aries']",30
0,"['hey', 'company', 'elama', 'po', 'mudyadhu', '.']",6
0,"['life', 'strict', 'teacher', '...', 'bcoz', 'teacher', 'teach', 'lesson', '&', 'amp', ';', 'conduct', 'exam', ',', 'but', 'life', 'first', 'conduct', 'exam', '&', 'amp', ';', 'teach', 'lessons', '.', 'happy', 'morning', '.', '.', '.']",30
0,"['dear', 'good', 'morning']",3
0,"['get', 'gandhipuram', 'walk', 'cross', 'cut', 'road', '.', 'right', 'side', '&', 'lt', ';', '#', '&', 'gt', ';', 'street', 'road', 'turn', 'first', 'right', '.']",22
0,"['dear', 'going', 'rubber', 'place']",4
0,"['sorry', 'battery', 'died', ',', 'yeah', 'i', ""'m""]",7
0,"['yes', ':', ')', 'tv', 'always', 'available', 'work', 'place', '..']",9
1,"['text', '&', 'meet', 'someone', 'sexy', 'today', '.', 'u', 'find', 'date', 'even', 'flirt', 'u', '.', 'join', '4', '10p', '.', 'reply', 'name', '&', 'age', 'eg', 'sam', '25', '.', '18', '-msg', 'recd', '@', 'thirtyeight', 'penny']",32
0,"['i', 'printed', 'oh', '.', 'so', '&', 'lt', ';', '#', '&', 'gt', ';', 'come', 'upstairs']",14
0,"['or', 'ill', 'little', 'closer', 'like', 'bus', 'stop', 'street']",8
0,"['where', '?', 'wil', 'reach', '?']",5
0,"['new', 'theory', ':', 'argument', 'win', 'situation', ',', 'loses', 'person', '.', 'so', 'dont', 'argue', 'ur', 'friend', '..', '.', '.', '.', 'kick', '&', 'amp', ';', 'say', ',', 'i', ""'m"", 'always', 'correct', '.', '!']",31
1,"['u', '447801259231', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'u-find', 'r', '*', 'reveal', 'think', 'ur', 'special-call', '09058094597']",16
0,"['tomarrow', 'final', 'hearing', 'laptop', 'case', 'cant', '.']",7
0,"['pleassssssseeeeee', 'tel', 'me', 'v', 'avent', 'done', 'sportsx']",7
0,"['okay', '.', 'no', ',', 'shining', '.', 'that', 'meant', 'signing', ',', 'sound', 'better', '.']",13
0,"['although', 'told', 'u', 'dat', ""'m"", 'baig', 'face', 'watch', 'really', 'like', 'e', 'watch', 'u', 'gave', 'co', ""'s"", 'fr', 'u.', 'thanx', '4', 'everything', 'dat', 'u', ""'ve"", 'done', 'today', ',', ""'m"", 'touched', '...']",30
0,"['u', ""n't"", 'remember', 'old', 'commercial', '?']",6
0,"['too', 'late', '.', 'i', 'said', 'website', '.', 'i', ""n't"", 'dont', 'slipper']",11
0,"['i', 'asked', 'call', 'ok']",4
0,"['kallis', 'wont', 'bat', '2nd', 'inning', '.']",6
0,"['it', 'didnt', 'work', 'oh', '.', 'ok', 'goodnight', '.', 'i.ll', 'fix', 'ready', 'time', 'wake', '.', 'you', 'dearly', 'missed', 'good', 'night', 'sleep', '.']",21
1,"['congratulations', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', '&', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066', 'tncs', 'www.ldew.com1win150ppmx3age16']",20
0,"['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', '5min', 'hold']",7
0,"['wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', ',', 'dnt', 'take', 'seriously', '..', 'coz', 'angry', 'childish', 'n', 'true', 'way', 'showing', 'deep', 'affection', ',', 'care', 'n', 'luv', '!', '..', 'kettoda', 'manda', '...', 'have', 'nice', 'day', 'da', '.']",35
0,"['what', '?', '?']",3
0,"['ups', '3days', 'also', ',', 'shipping', 'company', 'take', '2wks', '.', 'the', 'way', 'usps', 'take', 'week', 'get', 'lag', 'may', 'bribe', 'nipost', 'get', 'stuff', '.']",22
0,"['i', ""'m"", 'back', ',', 'lem', 'know', ""'re"", 'ready']",8
0,"['do', ""n't"", 'necessarily', 'expect', 'done', 'get', 'back', 'though', 'i', ""'m"", 'headin']",11
0,"['mmm', 'yummy', 'babe', '...', 'nice', 'jolt', 'suzy']",7
0,"['where', 'lover', '?', 'i', 'need', '...']",6
1,"['we', 'tried', 'contact', 'reply', 'offer', 'video', 'handset', '?', '750', 'anytime', 'network', 'min', '?', 'unlimited', 'text', '?', 'camcorder', '?', 'reply', 'call', '08000930705', 'now']",22
0,"['i', '‘', 'parked', 'next', 'mini', '!', '!', '!', '!', 'when', 'coming', 'today', 'think', '?']",14
0,['yup'],1
0,"['anyway', ""'m"", 'going', 'shopping', '.', 'cos', 'si', 'done', 'yet', '.', 'dun', 'disturb', 'u', 'liao', '.']",15
0,"['my', 'no', '.', 'in', 'luton', '0125698789', 'ring', 'me', 'if', 'ur', 'around', '!', 'h', '*']",14
1,"['hey', 'i', 'really', 'horny', 'want', 'chat', 'see', 'naked', 'text', 'hot', '69698', 'text', 'charged', '150pm', 'unsubscribe', 'text', 'stop', '69698']",18
0,"['why', 'dint', 'come', 'u', '.']",5
0,"['same', '.', 'wana', 'plan', 'trip', 'sometme']",6
0,"['not', 'sure', 'yet', ',', 'still', 'trying', 'get', 'hold']",8
1,"['ur', 'ringtone', 'service', 'changed', '!', '25', 'free', 'credit', '!', 'go', 'club4mobiles.com', 'choose', 'content', '!', 'stop', '?', 'txt', 'club', 'stop', '87070', '.', '150p/wk', 'club4', 'po', 'box1146', 'mk45', '2wt']",27
0,"['the', 'evo', '.', 'i', 'download', 'flash', '.', 'jealous', '?']",9
1,"['ringtone', 'club', ':', 'get', 'uk', 'single', 'chart', 'mobile', 'week', 'choose', 'top', 'quality', 'ringtone', '!', 'this', 'message', 'free', 'charge', '.']",19
0,"['come', 'mu', ',', ""'re"", 'sorting', 'narcotic', 'situation']",7
0,"['night', 'ended', 'another', 'day', ',', 'morning', 'come', 'special', 'way', '.', 'may', 'smile', 'like', 'sunny', 'ray', 'leaf', 'worry', 'blue', 'blue', 'bay', '.']",21
1,"['hmv', 'bonus', 'special', '500', 'pound', 'genuine', 'hmv', 'voucher', '.', 'just', 'answer', '4', 'easy', 'question', '.', 'play', 'now', '!', 'send', 'hmv', '86688', 'more', 'info', ':', 'www.100percent-real.com']",25
0,"['usf', 'i', 'guess', ',', 'might', 'well', 'take', '1', 'car']",9
0,"['no', 'objection', '.', 'my', 'bf', 'coming', '.']",7
0,"['thanx', '...']",2
0,"['tell', 'rob', 'mack', 'gf', 'theater']",5
0,"['awesome', ',', 'i', ""'ll"", 'see', 'bit']",6
0,"['just', 'sent', '.', 'so', 'type', 'food', 'like', '?']",8
0,"['all', 'done', '?', 'all', 'handed', '?', 'celebrations', 'full', 'swing', 'yet', '?']",11
0,"['you', 'got', 'called', 'tool', '?']",5
0,"['``', 'wen', 'u', 'miss', 'someone', ',', 'person', 'definitely', 'special', 'u', '.....', 'but', 'person', 'special', ',', 'miss', ',', 'keep-in-touch', ""''"", 'gdeve', '..']",21
0,"['ok', '.', 'i', 'asked', 'money', 'far']",6
0,"['okie', '...']",2
0,"['yeah', 'i', 'think', 'usual', 'guy', ""'s"", 'still', 'passed', 'last', 'night', ',', 'get', 'ahold', 'anybody', 'let', 'know', 'i', ""'ll"", 'throw']",19
0,"['k', ',', 'i', 'might', 'come', 'tonight', 'class', 'let', 'early']",9
0,"['ok', '..']",2
0,"['hi', 'baby', 'im', 'cruisin', 'girl', 'friend', 'r', 'u', '2', '?', 'give', 'call', 'hour', 'home', 'thats', 'alright', 'fone', 'fone', 'love', 'jenny', 'xxx']",21
0,"['my', 'life', 'means', 'lot', ',', 'not', 'i', 'love', 'life', ',', 'but', 'i', 'love', 'people', 'life', ',', 'the', 'world', 'call', 'friend', ',', 'i', 'call', 'world', ':', '-', ')', '..', 'ge', ':', '-', ')', '..']",33
0,"['dear', ',', 'shall', 'mail', 'tonite.busy', 'street', ',', 'shall', 'update', 'tonite.things', 'looking', 'ok.varunnathu', 'edukkukayee', 'raksha', 'ollu.but', 'good', 'one', 'real', 'sense', '.']",20
0,"['hey', 'told', 'name', 'gautham', 'ah', '?']",6
0,"['haf', 'u', 'found', '?', 'i', 'feel', 'stupid', 'da', 'v', 'cam', 'working', '.']",12
0,"['oops', '.', '4', 'got', 'bit', '.']",6
0,"['are', 'much', 'buzy']",3
0,"['i', 'accidentally', 'deleted', 'message', '.', 'resend', 'please', '.']",8
1,"['t-mobile', 'customer', 'may', 'claim', 'free', 'camera', 'phone', 'upgrade', '&', 'pay', '&', 'go', 'sim', 'card', 'loyalty', '.', 'call', '0845', '021', '3680.offer', 'end', '28thfeb.t', '&', 'c', ""'s"", 'apply']",26
0,"['unless', ""'s"", 'situation', 'you', 'go', 'gurl', 'would', 'appropriate']",8
0,"['hurt', '...', 'tease', '...', 'make', 'cry', '...', 'but', 'end', 'life', 'die', 'plz', 'keep', 'one', 'rose', 'grave', 'say', 'stupid', 'i', 'miss', 'u', '..', 'have', 'a', 'nice', 'day', 'bslvyl']",27
0,"['i', 'cant', 'pick', 'phone', 'right', '.', 'pls', 'send', 'message']",9
0,"['need', 'coffee', 'run', 'tomo', '?', 'ca', ""n't"", 'believe', ""'s"", 'time', 'week', 'already']",12
0,"['awesome', ',', 'i', 'remember', 'last', 'time', 'got', 'somebody', 'high', 'first', 'time', 'diesel', ':', 'v']",14
0,"['shit', 'really', 'shocking', 'scary', ',', 'cant', 'imagine', 'second', '.', 'def', 'night', '.', 'do', 'u', 'think', 'somewhere', 'could', 'crash', 'night', ',', 'save', 'taxi', '?']",23
0,"['oh', 'way', 'food', 'fridge', '!', 'want', 'go', 'meal', 'tonight', '?']",10
0,"['he', 'womdarfull', 'actor']",3
1,"['sms', '.', 'ac', 'blind', 'date', '4u', '!', ':', 'rodds1', '21/m', 'aberdeen', ',', 'united', 'kingdom', '.', 'check', 'him', 'http', ':', '//img', '.', 'sm', '.', 'ac/w/icmb3cktz8r7', '!', '-4', 'blind', 'dates', 'send', 'hide']",30
0,"['yup', '...', 'from', 'remb', '...', 'i', 'think', 'book', '...']",9
0,"['jos', 'ask', 'u', 'wana', 'meet', '?']",6
0,"['lol', 'yes', '.', 'our', 'friendship', 'hanging', 'thread', 'cause', 'u', 'wo', ""n't"", 'buy', 'stuff', '.']",14
1,"['themob', '>', 'check', 'newest', 'selection', 'content', ',', 'games', ',', 'tones', ',', 'gossip', ',', 'babe', 'sport', ',', 'keep', 'mobile', 'fit', 'funky', 'text', 'wap', '82468']",23
0,"['where', 'garage', 'key', '?', 'they', ""n't"", 'bookshelf']",7
0,"['today', 'accept', 'day', '..', 'u', 'accept', '?', 'brother', 'sister', 'lover', 'dear1', 'best1', 'clos1', 'lvblefrnd', 'jstfrnd', 'cutefrnd', 'lifpartnr', 'belovd', 'swtheart', 'bstfrnd', 'no', 'rply', 'mean', 'enemy']",24
1,"['think', 'ur', 'smart', '?', 'win', '£200', 'week', 'weekly', 'quiz', ',', 'text', 'play', '85222', '!', 't', '&', 'cs', 'winnersclub', 'po', 'box', '84', ',', 'm26', '3uz', '.', '16+', '.', 'gbp1.50/week']",28
0,"['he', 'say', ""'ll"", 'give', 'call', 'friend', ""'s"", 'got', 'money', ""'s"", 'definitely', 'buying', 'end', 'week']",14
0,"['hi', 'way', 'i', 'u', '2day', ',', 'normal', 'way', '&', 'real', '.', 'ur', 'unique', '&', 'i', 'hope', 'i', 'know', 'u', '4', 'rest', 'mylife', '.', 'hope', 'u', 'find', 'wot', 'lost', '.']",29
0,"['you', 'made', 'day', '.', 'do', 'great', 'day', '.']",8
0,"['k.k', ':', ')', 'advance', 'happy', 'pongal', '.']",7
0,"['hmmm', '...', 'guess', 'go', '4', 'kb', 'n', 'power', 'yoga', '...', 'haha', ',', 'dunno', 'tahan', 'power', 'yoga', 'anot', '...', 'thk', 'got', 'lo', 'oso', ',', 'forgot', 'liao', '...']",26
0,"['not', 'really', 'dude', ',', 'friend', ""'m"", 'afraid', ':', '(']",9
1,"['december', '!', 'had', 'mobile', '11mths+', '?', 'you', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'free', '!', 'call', 'the', 'mobile', 'update', 'co', 'free', '08002986906']",22
0,"['coffee', 'cake', ',', 'guess', '...']",5
0,"['merry', 'christmas', 'babe', ',', 'love', 'ya', '*', 'kiss', '*']",9
0,"['hey', '...', 'why', 'dont', 'go', 'watch', 'x', 'men', 'lunch', '...', 'haha']",11
0,"['cud', 'u', 'tell', 'ppl', 'im', 'gona', 'b', 'bit', 'l8', 'co', '2', 'bus', 'hav', 'gon', 'past', 'co', 'full', '&', 'im', 'still', 'waitin', '4', '1', '.', 'pete', 'x']",26
0,"['that', 'would', 'great', '.', 'we', ""'ll"", 'guild', '.', 'could', 'meet', 'bristol', 'road', 'somewhere', '-', 'get', 'touch', 'weekend', '.', 'our', 'plan', 'take', 'flight', '!', 'have', 'good', 'week']",26
0,"['no', 'problem', '.', 'how', '?']",5
0,"['no', 'call', '..', 'message', '..', 'missed', 'call']",7
0,"['hi', 'da', ':', ')', 'today', 'class', '?']",7
0,"['i', ""'d"", 'say', ""'s"", 'good', 'sign', ',', 'well', ',', 'know', 'track', 'record', 'reading', 'woman']",14
0,"['cool', ',', 'text', ""'re"", 'parked']",5
0,"['i', ""'m"", 'reading', 'text', 'sent', '.', 'its', 'meant', 'joke', '.', 'so', 'read', 'light']",13
0,"['k.k', ':', ')', 'apo', 'k.good', 'movie', '.']",7
0,"['maybe', 'could', 'get', 'book', 'tomo', 'return', 'immediately', '..', '?', 'or', 'something', '.']",12
1,"['call', 'germany', '1', 'penny', 'per', 'minute', '!', 'call', 'fixed', 'line', 'via', 'access', 'number', '0844', '861', '85', '85', '.', 'no', 'prepayment', '.', 'direct', 'access', '!']",24
0,"['any', 'chance', 'might', 'evaporated', 'soon', 'violated', 'privacy', 'stealing', 'phone', 'number', 'employer', ""'s"", 'paperwork', '.', 'not', 'cool', '.', 'please', 'contact', 'i', 'report', 'supervisor', '.']",23
1,"['valentines', 'day', 'special', '!', 'win', '£1000', 'quiz', 'take', 'partner', 'trip', 'lifetime', '!', 'send', 'go', '83600', '.', '150p/msg', 'rcvd', '.', 'custcare:08718720201', '.']",21
0,"['ta-daaaaa', '!', 'i', 'home', 'babe', ',', 'still', '?']",8
0,"['cool', '.', 'so', 'come', 'havent', 'wined', 'dined', '?']",8
0,"['just', 'sleeping', '..', 'surfing']",4
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['u', 'calling', 'right', '?', 'call', 'hand', 'phone', '...']",8
0,"['ok', ""'s"", 'great', 'thanx', 'lot', '.']",6
0,"['i', 'take', 'post', 'come', '!', 'you', 'must', '1000', 'text', '!', 'happy', 'reading', '.', 'my', 'one', 'wiv', 'hello', 'caroline', 'end', 'favourite', '.', 'bless']",22
0,"['where', 'u', 'hiding', 'stranger', '?']",5
0,"['am', 'interested', 'like', '.']",4
0,"['my', 'sister', 'cleared', 'two', 'round', 'birla', 'soft', 'yesterday', '.']",9
0,"['gudnite', '....', 'tc', '...', 'practice', 'going']",6
0,"['dis', 'yijue', '.', 'i', 'jus', 'saw', 'ur', 'mail', '.', 'in', 'case', 'huiming', 'havent', 'sent', 'u', 'num', '.', 'dis', 'num', '.']",20
0,"['one', 'small', 'prestige', 'problem', '.']",5
1,"['fancy', 'shag', '?', 'i', 'do.interested', '?', 'sextextuk.com', 'txt', 'xxuk', 'suzy', '69876', '.', 'txts', 'cost', '1.50', 'per', 'msg', '.', 'tncs', 'website', '.', 'x']",22
0,"['just', 'checking', '.', 'really', 'miss', 'seeing', 'jeremiah', '.', 'do', 'great', 'month']",11
0,"['nah', 'ca', ""n't"", 'help', ',', 'i', ""'ve"", 'never', 'iphone']",9
0,"['if', ""'re"", 'car', 'hour', 'half', 'i', ""'m"", 'going', 'apeshit']",9
0,"['today', 'sorry', 'day.', '!', 'if', 'ever', 'angry', ',', 'ever', 'misbehaved', 'hurt', '?', 'plz', 'plz', 'just', 'slap', 'urself', 'bcoz', ',', 'its', 'ur', 'fault', ',', 'i', ""'m"", 'basically', 'good']",27
0,"['yo', 'guy', 'ever', 'figure', 'much', 'need', 'alcohol', '?', 'jay', 'i', 'trying', 'figure', 'much', 'safely', 'spend', 'weed']",16
0,"['&', 'lt', ';', '#', '&', 'gt', ';', 'ish', 'minutes', 'was', '5', 'minutes', 'ago', '.', 'wtf', '.']",16
0,"['thank', 'you', 'calling.forgot', 'say', 'happy', 'onam', 'sirji.i', 'fine', 'remembered', 'met', 'insurance', 'person.meet', 'you', 'qatar', 'insha', 'allah.rakhesh', ',', 'ex', 'tata', 'aig', 'joined', 'tissco', ',', 'tayseer', '.']",25
1,"['congratulations', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', '&', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066', 'tncs', 'www.ldew.com1win150ppmx3age16']",20
1,"['ur', 'cash-balance', 'currently', '500', 'pound', '-', 'maximize', 'ur', 'cash-in', 'send', 'cash', '86688', '150p/msg', '.', 'cc', ':', '08708800282', 'hg/suite342/2lands', 'row/w1j6hl']",19
0,"['i', ""'m"", 'actor', '.', 'when', 'work', ',', 'work', 'evening', 'sleep', 'late', '.', 'since', ""'m"", 'unemployed', 'moment', ',', 'always', 'sleep', 'late', '.', 'when', ""'re"", 'unemployed', ',', 'every', 'day', 'saturday', '.']",29
0,"['hello', '!', 'just', 'got', ',', 'st', 'andrews-boy', 'long', 'way', '!', 'its', 'cold', '.', 'i', 'keep', 'posted']",16
0,"['ha', 'ha', 'cool', 'cool', 'chikku', 'chikku', ':', '-', ')', ':', '-db-', ')']",12
0,"['oh', 'ok', 'prob', '..']",4
0,"['check', 'audrey', ""'s"", 'status', 'right']",5
0,"['busy', '.', 'trying', 'finish', 'new', 'year', '.', 'i', 'looking', 'forward', 'finally', 'meeting', '...']",13
0,"['good', 'afternoon', 'sunshine', '!', 'how', 'dawn', 'day', '?', 'are', 'refreshed', 'happy', 'alive', '?', 'do', 'breathe', 'air', 'smile', '?', 'i', 'think', ',', 'love', '...', 'as', 'always']",25
0,"['well', 'know', 'z', 'take', 'care', '.', 'so', 'worry', '.']",9
1,"['update_now', '-', 'xmas', 'offer', '!', 'latest', 'motorola', ',', 'sonyericsson', '&', 'nokia', '&', 'free', 'bluetooth', '!', 'double', 'mins', '&', '1000', 'txt', 'orange', '.', 'call', 'mobileupd8', '08000839402', 'call2optout/f4q=']",26
1,"['here', 'discount', 'code', 'rp176781', '.', 'to', 'stop', 'message', 'reply', 'stop', '.', 'www.regalportfolio.co.uk', '.', 'customer', 'services', '08717205546']",16
0,"['wat', 'uniform', '?', 'in', 'get', '?']",6
0,"['cool', ',', 'text', ""'re"", 'ready']",5
0,"['hello', 'boytoy', '...', 'geeee', 'i', 'miss', 'already', 'i', 'woke', '.', 'i', 'wish', 'bed', ',', 'cuddling', '.', 'i', 'love', '...']",19
0,"['i', 'spoil', 'bed', 'well', ':', ')']",6
0,"['i', ""'m"", 'going', 'bath', 'msg', 'next', '&', 'lt', ';', '#', '&', 'gt', ';', 'min', '..']",15
0,"['i', 'cant', 'keep', 'talking', 'people', 'sure', 'pay', 'agree', 'price', '.', 'so', 'pls', 'tell', 'want', 'really', 'buy', 'much', 'willing', 'pay']",19
1,"['thanks', 'ringtone', 'order', ',', 'reference', 't91', '.', 'you', 'charged', 'gbp', '4', 'per', 'week', '.', 'you', 'unsubscribe', 'anytime', 'calling', 'customer', 'service', '09057039994']",21
0,"['can', 'say', 'happen']",3
0,"['you', 'could', 'seen', '..', ""did't"", 'recognise', 'face', '.', ':', ')']",10
0,"['well', ""'s"", 'lot', 'thing', 'happening', 'lindsay', 'new', 'year', '*', 'sigh', '*', 'some', 'bar', 'ptbo', 'blue', 'heron', 'something', 'going']",18
0,"['keep', 'payasam', 'rinu', 'brings']",4
0,"['i', 'taught', 'ranjith', 'sir', 'called', '.', 'so', 'sm', 'like', '.', 'becaus', 'he', 'verifying', 'project', '.', 'prabu', 'told', 'today', 'pa', 'dont', 'mistake', '..']",22
0,"['i', 'guess', ""'s"", 'worried', '.', 'you', 'must', 'know', ""'s"", 'way', 'body', 'repair', '.', 'and', ""'m"", 'quite', 'sure', ""n't"", 'worry', '.', 'we', ""'ll"", 'take', 'slow', '.', 'first', 'test', ',', 'guide', 'ovulation', 'relax', '.', 'nothing', ""'ve"", 'said', 'reason', 'worry', 'i.ll', 'keep', 'followin', '.']",41
